Age,Education,Marital_Status,Income,Spending,Seniority,Has_child,Children,Wines,Fruits,Meat,Fish,Sweets,Gold
66,Postgraduate,In couple,51315.00,222.00,7.43,No child,No child,68.00,28.00,39.00,16.00,30.00,41.00
42,Postgraduate,In couple,36026.00,61.00,6.73,Has child,3 children,20.00,4.00,10.00,6.00,4.00,17.00
41,Postgraduate,In couple,24639.00,44.00,8.30,Has child,2 children,20.00,3.00,16.00,0.00,4.00,1.00
42,Postgraduate,In couple,34578.00,8.00,5.87,Has child,3 children,7.00,0.00,1.00,0.00,0.00,0.00
42,Undergraduate,Alone,65704.00,817.00,11.87,No child,No child,279.00,172.00,74.00,38.00,8.00,246.00
48,Postgraduate,Alone,63810.00,1371.00,23.07,Has child,1 child,977.00,12.00,253.00,16.00,12.00,101.00
45,Postgraduate,In couple,54132.00,42.00,7.67,Has child,1 child,30.00,1.00,8.00,0.00,0.00,3.00
55,Postgraduate,In couple,18690.00,60.00,21.50,No child,No child,6.00,1.00,7.00,23.00,4.00,19.00
44,Postgraduate,In couple,28164.00,78.00,17.27,Has child,1 child,3.00,18.00,26.00,11.00,8.00,12.00
40,Postgraduate,In couple,34596.00,23.00,17.97,Has child,1 child,14.00,0.00,2.00,0.00,0.00,7.00
42,Postgraduate,In couple,43269.00,19.00,12.77,Has child,1 child,10.00,1.00,7.00,0.00,0.00,1.00
56,Undergraduate,Alone,38741.00,61.00,6.27,Has child,2 children,7.00,10.00,17.00,8.00,6.00,13.00
42,Postgraduate,Alone,31907.00,449.00,19.30,No child,No child,33.00,87.00,64.00,175.00,16.00,74.00
31,Postgraduate,In couple,27100.00,37.00,18.23,Has child,1 child,12.00,0.00,13.00,2.00,0.00,10.00
41,Undergraduate,Alone,31163.00,38.00,7.77,Has child,1 child,2.00,3.00,10.00,11.00,2.00,10.00
29,Postgraduate,In couple,92533.00,1131.00,9.63,No child,No child,693.00,21.00,118.00,110.00,147.00,42.00
41,Postgraduate,Alone,34853.00,34.00,9.50,Has child,2 children,9.00,3.00,15.00,2.00,3.00,2.00
47,Postgraduate,Alone,70844.00,294.00,11.30,Has child,2 children,129.00,26.00,67.00,3.00,67.00,2.00
35,Undergraduate,In couple,31086.00,48.00,17.27,Has child,2 children,16.00,2.00,11.00,3.00,0.00,16.00
53,Postgraduate,In couple,60544.00,289.00,25.67,Has child,2 children,201.00,2.00,43.00,3.00,5.00,35.00
28,Undergraduate,In couple,20491.00,30.00,20.57,No child,No child,5.00,4.00,5.00,4.00,2.00,10.00
50,Postgraduate,In couple,42523.00,125.00,5.47,No child,No child,14.00,36.00,11.00,3.00,26.00,35.00
31,Postgraduate,In couple,39922.00,156.00,19.90,Has child,1 child,29.00,12.00,59.00,19.00,1.00,36.00
62,Postgraduate,In couple,33402.00,70.00,14.77,Has child,2 children,26.00,2.00,19.00,10.00,5.00,8.00
65,Postgraduate,In couple,36408.00,22.00,12.60,Has child,2 children,9.00,1.00,4.00,3.00,2.00,3.00
35,Postgraduate,In couple,21645.00,65.00,25.37,Has child,1 child,14.00,0.00,23.00,4.00,5.00,19.00
66,Postgraduate,Alone,78427.00,1930.00,23.67,No child,No child,972.00,19.00,595.00,180.00,26.00,138.00
68,Postgraduate,In couple,82657.00,2283.00,12.40,No child,No child,966.00,168.00,672.00,246.00,105.00,126.00
56,Postgraduate,In couple,51876.00,310.00,11.80,No child,No child,99.00,27.00,102.00,28.00,48.00,6.00
43,Undergraduate,In couple,78041.00,1319.00,21.90,No child,No child,482.00,35.00,553.00,72.00,160.00,17.00
57,Postgraduate,In couple,52852.00,879.00,22.40,Has child,1 child,714.00,8.00,99.00,11.00,0.00,47.00
32,Postgraduate,In couple,70038.00,1244.00,11.47,No child,No child,587.00,54.00,348.00,71.00,54.00,130.00
41,Undergraduate,In couple,69401.00,690.00,6.50,Has child,1 child,399.00,27.00,159.00,58.00,8.00,39.00
42,Postgraduate,In couple,46053.00,209.00,19.80,Has child,1 child,56.00,10.00,92.00,19.00,7.00,25.00
49,Postgraduate,In couple,77343.00,1134.00,3.90,No child,No child,227.00,151.00,573.00,98.00,54.00,31.00
61,Postgraduate,Alone,73892.00,1507.00,10.83,No child,No child,703.00,102.00,601.00,0.00,58.00,43.00
47,Postgraduate,Alone,40304.00,57.00,12.30,Has child,1 child,37.00,0.00,17.00,0.00,0.00,3.00
49,Postgraduate,In couple,32727.00,529.00,25.57,No child,No child,167.00,13.00,180.00,86.00,13.00,70.00
45,Postgraduate,In couple,68695.00,1091.00,3.37,No child,No child,458.00,81.00,356.00,106.00,50.00,40.00
43,Postgraduate,Alone,43300.00,180.00,24.03,Has child,1 child,91.00,3.00,52.00,2.00,1.00,31.00
42,Postgraduate,In couple,26290.00,77.00,21.00,Has child,2 children,15.00,8.00,16.00,11.00,5.00,22.00
44,Postgraduate,Alone,93790.00,2349.00,7.80,No child,No child,1302.00,68.00,731.00,89.00,114.00,45.00
40,Postgraduate,In couple,38410.00,534.00,25.00,No child,No child,153.00,64.00,123.00,116.00,64.00,14.00
64,Postgraduate,Alone,64866.00,556.00,8.37,Has child,1 child,508.00,5.00,21.00,7.00,5.00,10.00
55,Postgraduate,In couple,57957.00,637.00,13.70,Has child,1 child,290.00,59.00,177.00,77.00,5.00,29.00
59,Postgraduate,In couple,46015.00,46.00,5.80,Has child,2 children,38.00,0.00,2.00,0.00,0.00,6.00
36,Postgraduate,In couple,16531.00,44.00,3.60,Has child,1 child,2.00,13.00,6.00,7.00,5.00,11.00
28,Postgraduate,In couple,28072.00,47.00,15.10,Has child,1 child,30.00,0.00,10.00,2.00,0.00,5.00
51,Postgraduate,Alone,49476.00,795.00,15.70,Has child,1 child,386.00,23.00,95.00,54.00,41.00,196.00
61,Postgraduate,In couple,50725.00,586.00,19.93,Has child,1 child,443.00,10.00,75.00,0.00,10.00,48.00
62,Postgraduate,In couple,83844.00,1574.00,17.00,No child,No child,901.00,31.00,345.00,75.00,31.00,191.00
64,Postgraduate,In couple,41145.00,13.00,7.93,Has child,2 children,9.00,0.00,3.00,0.00,0.00,1.00
44,Postgraduate,In couple,67419.00,1471.00,20.87,Has child,1 child,846.00,84.00,352.00,91.00,56.00,42.00
44,Undergraduate,In couple,23162.00,65.00,9.57,Has child,2 children,8.00,3.00,9.00,19.00,4.00,22.00
37,Postgraduate,In couple,34380.00,175.00,17.33,Has child,1 child,72.00,7.00,58.00,13.00,1.00,24.00
48,Postgraduate,Alone,34704.00,40.00,17.50,Has child,1 child,29.00,0.00,5.00,0.00,1.00,5.00
45,Postgraduate,In couple,94871.00,1078.00,25.43,Has child,2 children,169.00,24.00,553.00,188.00,0.00,144.00
56,Postgraduate,In couple,65148.00,1115.00,22.90,Has child,1 child,460.00,35.00,422.00,33.00,12.00,153.00
60,Postgraduate,In couple,39898.00,134.00,19.97,Has child,1 child,69.00,8.00,26.00,12.00,7.00,12.00
58,Postgraduate,Alone,64857.00,1540.00,22.67,No child,No child,556.00,14.00,717.00,210.00,0.00,43.00
44,Postgraduate,In couple,59892.00,87.00,11.20,Has child,1 child,73.00,0.00,13.00,0.00,1.00,0.00
27,Postgraduate,Alone,41020.00,217.00,11.37,No child,No child,112.00,1.00,54.00,7.00,7.00,36.00
53,Postgraduate,In couple,57072.00,1034.00,8.43,Has child,1 child,944.00,0.00,60.00,0.00,0.00,30.00
35,Postgraduate,Alone,60474.00,1180.00,18.37,Has child,1 child,265.00,199.00,303.00,234.00,9.00,170.00
54,Postgraduate,In couple,62807.00,819.00,25.47,Has child,1 child,526.00,28.00,135.00,10.00,21.00,99.00
33,Undergraduate,In couple,19414.00,32.00,11.77,Has child,1 child,2.00,3.00,12.00,3.00,5.00,7.00
34,Postgraduate,In couple,19107.00,46.00,13.60,Has child,1 child,2.00,4.00,9.00,10.00,5.00,16.00
38,Undergraduate,In couple,75484.00,1159.00,26.43,Has child,1 child,378.00,97.00,259.00,197.00,194.00,34.00
38,Postgraduate,Alone,70379.00,860.00,19.33,Has child,1 child,553.00,25.00,142.00,65.00,67.00,8.00
44,Postgraduate,In couple,79419.00,1631.00,3.47,No child,No child,751.00,127.00,687.00,20.00,15.00,31.00
68,Postgraduate,In couple,64014.00,444.00,3.87,Has child,3 children,406.00,0.00,30.00,0.00,0.00,8.00
59,Postgraduate,In couple,76998.00,1910.00,21.03,Has child,1 child,1449.00,89.00,161.00,69.00,35.00,107.00
42,Postgraduate,In couple,49854.00,380.00,10.93,Has child,1 child,123.00,17.00,171.00,39.00,0.00,30.00
43,Postgraduate,In couple,60585.00,736.00,15.57,Has child,2 children,267.00,42.00,309.00,55.00,42.00,21.00
64,Postgraduate,Alone,42873.00,269.00,20.70,Has child,2 children,209.00,0.00,40.00,3.00,2.00,15.00
26,Postgraduate,In couple,87679.00,2524.00,14.47,No child,No child,1259.00,172.00,815.00,97.00,148.00,33.00
36,Postgraduate,In couple,57867.00,612.00,12.27,Has child,1 child,344.00,35.00,178.00,15.00,23.00,17.00
24,Postgraduate,In couple,35765.00,75.00,9.90,Has child,1 child,22.00,3.00,30.00,0.00,5.00,15.00
55,Postgraduate,In couple,65492.00,1045.00,8.37,No child,No child,247.00,161.00,295.00,210.00,85.00,47.00
37,Postgraduate,Alone,32952.00,55.00,10.23,Has child,1 child,38.00,0.00,12.00,3.00,1.00,1.00
45,Postgraduate,In couple,53374.00,1064.00,25.97,Has child,1 child,896.00,10.00,101.00,13.00,10.00,34.00
55,Postgraduate,In couple,71706.00,1443.00,23.00,Has child,1 child,931.00,56.00,253.00,91.00,98.00,14.00
26,Postgraduate,In couple,68487.00,1366.00,20.97,No child,No child,758.00,12.00,385.00,33.00,89.00,89.00
39,Postgraduate,In couple,53253.00,436.00,20.00,Has child,2 children,216.00,9.00,57.00,20.00,9.00,125.00
41,Undergraduate,Alone,31163.00,38.00,7.77,Has child,1 child,2.00,3.00,10.00,11.00,2.00,10.00
37,Postgraduate,In couple,42014.00,436.00,25.93,Has child,1 child,244.00,15.00,108.00,4.00,15.00,50.00
41,Postgraduate,In couple,54108.00,747.00,23.27,Has child,2 children,539.00,6.00,91.00,8.00,6.00,97.00
59,Postgraduate,Alone,49667.00,1396.00,25.83,No child,No child,1181.00,26.00,120.00,17.00,13.00,39.00
40,Postgraduate,In couple,63206.00,928.00,6.60,No child,No child,750.00,8.00,125.00,11.00,8.00,26.00
42,Postgraduate,In couple,57136.00,642.00,15.07,Has child,2 children,306.00,5.00,109.00,21.00,109.00,92.00
39,Undergraduate,In couple,46772.00,1048.00,23.20,Has child,1 child,350.00,104.00,189.00,197.00,151.00,57.00
43,Postgraduate,In couple,78931.00,943.00,11.47,No child,No child,331.00,197.00,170.00,58.00,152.00,35.00
56,Postgraduate,In couple,53977.00,907.00,16.10,Has child,1 child,620.00,16.00,165.00,0.00,24.00,82.00
26,Postgraduate,In couple,84219.00,1198.00,8.13,No child,No child,434.00,137.00,400.00,45.00,137.00,45.00
39,Postgraduate,Alone,46098.00,120.00,25.90,Has child,2 children,57.00,0.00,27.00,0.00,0.00,36.00
49,Postgraduate,In couple,73538.00,1658.00,22.60,Has child,1 child,811.00,76.00,428.00,99.00,137.00,107.00
28,Postgraduate,In couple,79529.00,1638.00,5.33,No child,No child,423.00,42.00,706.00,73.00,197.00,197.00
37,Undergraduate,In couple,20981.00,73.00,17.40,No child,No child,2.00,12.00,10.00,6.00,13.00,30.00
34,Postgraduate,Alone,51766.00,275.00,6.90,Has child,1 child,60.00,51.00,87.00,6.00,20.00,51.00
52,Postgraduate,In couple,55759.00,854.00,22.50,Has child,1 child,675.00,0.00,85.00,10.00,7.00,77.00
36,Postgraduate,In couple,33039.00,78.00,13.00,Has child,1 child,30.00,8.00,12.00,8.00,8.00,12.00
42,Postgraduate,In couple,37787.00,106.00,12.63,Has child,1 child,40.00,1.00,40.00,4.00,3.00,18.00
44,Postgraduate,Alone,27242.00,106.00,23.07,Has child,1 child,3.00,17.00,26.00,20.00,1.00,39.00
31,Postgraduate,Alone,87188.00,1923.00,16.27,No child,No child,910.00,111.00,724.00,49.00,74.00,55.00
43,Postgraduate,In couple,69930.00,1662.00,16.53,No child,No child,252.00,98.00,827.00,219.00,70.00,196.00
38,Postgraduate,Alone,37697.00,84.00,7.97,Has child,1 child,34.00,6.00,21.00,11.00,4.00,8.00
41,Postgraduate,In couple,37401.00,48.00,5.03,Has child,1 child,19.00,3.00,19.00,3.00,1.00,3.00
41,Postgraduate,Alone,3502.00,5.00,17.97,Has child,1 child,2.00,1.00,1.00,0.00,0.00,1.00
38,Postgraduate,In couple,58597.00,733.00,22.77,Has child,2 children,490.00,0.00,184.00,10.00,28.00,21.00
66,Postgraduate,Alone,82032.00,1234.00,6.07,No child,No child,332.00,194.00,377.00,149.00,125.00,57.00
56,Postgraduate,In couple,28087.00,112.00,22.07,Has child,2 children,53.00,8.00,17.00,13.00,0.00,21.00
27,Postgraduate,Alone,74004.00,1658.00,7.40,No child,No child,784.00,48.00,560.00,42.00,176.00,48.00
54,Postgraduate,In couple,19740.00,55.00,18.63,Has child,1 child,7.00,11.00,3.00,10.00,4.00,20.00
39,Undergraduate,In couple,57036.00,1513.00,22.07,Has child,1 child,1171.00,43.00,219.00,19.00,14.00,47.00
56,Undergraduate,In couple,53083.00,271.00,16.90,Has child,2 children,215.00,7.00,33.00,3.00,0.00,13.00
39,Postgraduate,In couple,69283.00,904.00,3.73,Has child,1 child,674.00,62.00,134.00,0.00,26.00,8.00
39,Postgraduate,Alone,46098.00,120.00,25.90,Has child,2 children,57.00,0.00,27.00,0.00,0.00,36.00
26,Undergraduate,In couple,23331.00,103.00,25.33,Has child,1 child,5.00,36.00,7.00,0.00,10.00,45.00
26,Undergraduate,Alone,23331.00,269.00,24.30,Has child,1 child,104.00,20.00,101.00,24.00,15.00,5.00
25,Postgraduate,Alone,9255.00,22.00,9.60,Has child,1 child,9.00,0.00,7.00,2.00,0.00,4.00
55,Postgraduate,Alone,67786.00,1156.00,10.03,No child,No child,431.00,82.00,441.00,80.00,20.00,102.00
43,Postgraduate,In couple,71969.00,1086.00,23.93,Has child,1 child,1000.00,0.00,76.00,0.00,0.00,10.00
47,Postgraduate,Alone,59235.00,1128.00,21.00,Has child,1 child,448.00,40.00,469.00,80.00,0.00,91.00
25,Postgraduate,In couple,31928.00,72.00,6.33,Has child,1 child,33.00,4.00,24.00,4.00,2.00,5.00
53,Postgraduate,In couple,74881.00,964.00,19.17,Has child,2 children,505.00,72.00,270.00,36.00,27.00,54.00
36,Postgraduate,In couple,65819.00,1383.00,22.47,No child,No child,267.00,38.00,701.00,149.00,165.00,63.00
61,Postgraduate,Alone,51411.00,18.00,16.53,Has child,3 children,14.00,0.00,3.00,0.00,0.00,1.00
50,Postgraduate,Alone,51983.00,793.00,25.47,Has child,1 child,631.00,0.00,115.00,10.00,7.00,30.00
28,Postgraduate,In couple,42386.00,100.00,20.97,Has child,1 child,65.00,4.00,16.00,0.00,4.00,11.00
27,Undergraduate,In couple,30390.00,80.00,13.23,No child,No child,10.00,12.00,12.00,25.00,1.00,20.00
51,Postgraduate,Alone,30983.00,167.00,23.13,No child,No child,51.00,4.00,50.00,12.00,1.00,49.00
57,Postgraduate,Alone,66033.00,677.00,20.73,Has child,1 child,293.00,35.00,179.00,46.00,59.00,65.00
39,Undergraduate,In couple,37284.00,23.00,18.47,Has child,2 children,11.00,1.00,2.00,2.00,1.00,6.00
63,Postgraduate,Alone,57530.00,92.00,11.90,Has child,1 child,50.00,1.00,27.00,6.00,7.00,1.00
49,Undergraduate,In couple,76800.00,641.00,7.00,No child,No child,173.00,26.00,255.00,35.00,71.00,81.00
58,Postgraduate,In couple,63943.00,1106.00,25.40,Has child,1 child,423.00,184.00,368.00,13.00,97.00,21.00
52,Postgraduate,In couple,76081.00,1033.00,4.47,No child,No child,292.00,30.00,415.00,63.00,33.00,200.00
40,Postgraduate,In couple,67445.00,1174.00,26.10,Has child,1 child,757.00,80.00,217.00,29.00,80.00,11.00
47,Postgraduate,In couple,37054.00,25.00,12.80,Has child,2 children,12.00,1.00,6.00,0.00,1.00,5.00
52,Postgraduate,In couple,47175.00,240.00,23.53,Has child,2 children,167.00,2.00,44.00,6.00,2.00,19.00
38,Postgraduate,Alone,31859.00,20.00,15.90,Has child,1 child,3.00,1.00,3.00,8.00,0.00,5.00
53,Postgraduate,Alone,27215.00,102.00,20.63,Has child,3 children,30.00,5.00,22.00,8.00,9.00,28.00
38,Postgraduate,Alone,70179.00,1034.00,14.67,Has child,1 child,532.00,88.00,168.00,69.00,44.00,133.00
31,Postgraduate,In couple,39922.00,156.00,19.90,Has child,1 child,29.00,12.00,59.00,19.00,1.00,36.00
38,Postgraduate,In couple,49681.00,458.00,11.13,Has child,2 children,411.00,0.00,26.00,0.00,0.00,21.00
26,Postgraduate,In couple,24645.00,17.00,23.40,Has child,1 child,5.00,3.00,4.00,4.00,1.00,0.00
60,Postgraduate,Alone,79865.00,792.00,3.60,Has child,1 child,71.00,99.00,278.00,185.00,121.00,38.00
29,Postgraduate,In couple,44322.00,92.00,3.67,Has child,1 child,46.00,0.00,40.00,3.00,0.00,3.00
62,Postgraduate,Alone,47958.00,407.00,20.77,Has child,1 child,268.00,11.00,88.00,15.00,3.00,22.00
50,Postgraduate,Alone,63972.00,1269.00,22.37,Has child,1 child,928.00,63.00,254.00,0.00,12.00,12.00
60,Postgraduate,In couple,75315.00,841.00,5.73,Has child,1 child,459.00,15.00,171.00,142.00,23.00,31.00
64,Postgraduate,In couple,55517.00,633.00,24.57,Has child,2 children,483.00,0.00,108.00,0.00,6.00,36.00
57,Postgraduate,In couple,75283.00,1019.00,18.53,Has child,3 children,733.00,9.00,180.00,12.00,19.00,66.00
68,Postgraduate,Alone,82800.00,1315.00,22.63,No child,No child,1006.00,22.00,115.00,59.00,68.00,45.00
60,Postgraduate,In couple,38998.00,54.00,23.33,Has child,2 children,34.00,1.00,14.00,0.00,0.00,5.00
23,Postgraduate,Alone,90638.00,2525.00,7.77,No child,No child,1156.00,120.00,915.00,94.00,144.00,96.00
28,Postgraduate,In couple,27161.00,52.00,11.37,Has child,1 child,7.00,4.00,23.00,7.00,0.00,11.00
37,Postgraduate,In couple,42014.00,436.00,25.93,Has child,1 child,244.00,15.00,108.00,4.00,15.00,50.00
54,Postgraduate,In couple,38201.00,268.00,18.47,Has child,1 child,233.00,0.00,23.00,0.00,0.00,12.00
32,Postgraduate,In couple,45203.00,147.00,6.50,Has child,2 children,35.00,3.00,67.00,10.00,8.00,24.00
67,Postgraduate,In couple,81574.00,1798.00,5.30,No child,No child,1252.00,0.00,465.00,46.00,35.00,0.00
22,Postgraduate,In couple,34935.00,137.00,15.67,No child,No child,34.00,4.00,66.00,3.00,10.00,20.00
38,Postgraduate,Alone,60482.00,507.00,20.63,Has child,1 child,255.00,43.00,134.00,37.00,14.00,24.00
58,Postgraduate,In couple,34633.00,15.00,8.47,Has child,3 children,8.00,1.00,5.00,0.00,0.00,1.00
67,Postgraduate,In couple,78093.00,1105.00,9.90,No child,No child,368.00,32.00,639.00,13.00,43.00,10.00
64,Postgraduate,Alone,82460.00,974.00,10.20,No child,No child,255.00,47.00,573.00,52.00,32.00,15.00
48,Postgraduate,In couple,45903.00,66.00,5.47,Has child,1 child,33.00,8.00,10.00,2.00,10.00,3.00
27,Postgraduate,Alone,81361.00,778.00,7.37,No child,No child,163.00,23.00,424.00,27.00,65.00,76.00
41,Postgraduate,Alone,35860.00,49.00,4.60,Has child,2 children,15.00,0.00,8.00,4.00,2.00,20.00
62,Postgraduate,In couple,40442.00,169.00,25.87,Has child,2 children,45.00,12.00,52.00,25.00,22.00,13.00
49,Postgraduate,In couple,61482.00,299.00,3.30,No child,No child,48.00,58.00,68.00,16.00,66.00,43.00
34,Postgraduate,In couple,34968.00,221.00,18.07,Has child,1 child,158.00,6.00,45.00,8.00,2.00,2.00
27,Postgraduate,In couple,75794.00,1682.00,9.47,No child,No child,754.00,160.00,625.00,63.00,32.00,48.00
52,Postgraduate,In couple,31497.00,155.00,22.23,Has child,1 child,108.00,1.00,28.00,13.00,1.00,4.00
59,Postgraduate,In couple,74268.00,892.00,19.90,No child,No child,199.00,66.00,315.00,97.00,174.00,41.00
26,Undergraduate,In couple,13724.00,58.00,25.47,Has child,1 child,2.00,7.00,5.00,2.00,15.00,27.00
49,Postgraduate,In couple,45143.00,311.00,13.47,Has child,1 child,202.00,5.00,74.00,11.00,5.00,14.00
47,Postgraduate,Alone,52569.00,95.00,6.07,Has child,1 child,85.00,0.00,3.00,0.00,0.00,7.00
41,Postgraduate,Alone,48432.00,424.00,23.87,Has child,1 child,322.00,3.00,50.00,4.00,3.00,42.00
54,Postgraduate,In couple,17144.00,47.00,7.70,Has child,2 children,18.00,2.00,19.00,0.00,2.00,6.00
30,Postgraduate,Alone,36108.00,339.00,11.80,Has child,1 child,141.00,8.00,129.00,3.00,11.00,47.00
43,Postgraduate,In couple,76445.00,1410.00,24.53,Has child,1 child,739.00,107.00,309.00,140.00,80.00,35.00
39,Postgraduate,In couple,36663.00,35.00,5.40,Has child,1 child,18.00,0.00,6.00,3.00,3.00,5.00
49,Postgraduate,In couple,53843.00,562.00,15.47,Has child,1 child,378.00,0.00,88.00,19.00,4.00,73.00
58,Postgraduate,In couple,90226.00,2352.00,24.60,No child,No child,1083.00,108.00,649.00,253.00,151.00,108.00
59,Postgraduate,Alone,70638.00,1334.00,16.33,No child,No child,1016.00,12.00,215.00,16.00,12.00,63.00
54,Postgraduate,In couple,44512.00,32.00,13.33,Has child,2 children,23.00,1.00,6.00,0.00,0.00,2.00
53,Postgraduate,In couple,27116.00,41.00,7.20,Has child,2 children,12.00,1.00,21.00,2.00,2.00,3.00
51,Postgraduate,In couple,54072.00,39.00,14.47,Has child,2 children,35.00,0.00,4.00,0.00,0.00,0.00
37,Postgraduate,In couple,71855.00,1141.00,20.87,Has child,1 child,548.00,31.00,422.00,0.00,112.00,28.00
24,Undergraduate,Alone,51250.00,710.00,18.43,Has child,1 child,342.00,32.00,230.00,34.00,32.00,40.00
41,Postgraduate,In couple,60432.00,401.00,6.97,Has child,1 child,365.00,3.00,15.00,4.00,3.00,11.00
50,Postgraduate,In couple,65526.00,506.00,5.87,Has child,1 child,397.00,19.00,69.00,12.00,0.00,9.00
26,Postgraduate,Alone,68655.00,1538.00,26.17,No child,No child,456.00,19.00,832.00,75.00,118.00,38.00
36,Undergraduate,In couple,12393.00,57.00,22.30,No child,No child,5.00,6.00,15.00,11.00,7.00,13.00
24,Postgraduate,Alone,64509.00,1722.00,13.77,No child,No child,836.00,185.00,575.00,24.00,25.00,77.00
39,Postgraduate,Alone,33955.00,270.00,14.03,Has child,1 child,100.00,2.00,128.00,23.00,7.00,10.00
37,Postgraduate,In couple,31353.00,31.00,9.30,Has child,2 children,10.00,0.00,10.00,3.00,1.00,7.00
30,Postgraduate,In couple,55434.00,882.00,12.13,Has child,1 child,238.00,115.00,215.00,169.00,69.00,76.00
31,Postgraduate,In couple,28359.00,16.00,11.40,Has child,1 child,6.00,0.00,5.00,2.00,1.00,2.00
27,Postgraduate,Alone,57100.00,311.00,4.63,Has child,1 child,158.00,11.00,99.00,15.00,11.00,17.00
49,Postgraduate,In couple,69139.00,227.00,8.33,Has child,1 child,86.00,12.00,75.00,33.00,15.00,6.00
58,Postgraduate,In couple,52973.00,1152.00,23.17,Has child,1 child,856.00,0.00,76.00,12.00,9.00,199.00
